RECID,BILLNUM,DISPATCHNU,RATE,AMOUNT,ACTIVE,CREATEDDAT,CREATEDBY
4500,966,32496,0.0,0.0,True,2025-08-27 15:47:28.999000,2265
4501,966,32497,0.0,0.0,True,2025-08-27 15:47:28.999000,2265
4502,966,32499,0.0,0.0,True,2025-08-27 15:47:29.999000,2265
4503,966,32500,0.0,0.0,True,2025-08-27 15:47:29.999000,2265
4504,1021,33663,17508.8,17508.8,True,2025-08-28 10:39:04.999000,2265
4505,1021,34238,17508.8,17508.8,True,2025-08-28 10:39:04.999000,2265
4506,1021,34246,17508.8,17508.8,True,2025-08-28 10:39:04.999000,2265
4507,1021,34721,17508.8,17508.8,True,2025-08-28 10:39:04.999000,2265
4508,B000312,23267,43950.25,43950.25,True,2025-08-28 10:41:17.999000,2265
4509,B000313,23268,43950.25,43950.25,True,2025-08-28 10:45:04.999000,2265
4510,B000313,23273,43950.25,43950.25,True,2025-08-28 10:45:04.999000,2265
4511,B000313,24732,43950.25,43950.25,True,2025-08-28 10:45:04.999000,2265
4512,B000313,24853,43950.25,43950.25,True,2025-08-28 10:45:04.999000,2265
4513,B000313,24854,43950.25,43950.25,True,2025-08-28 10:45:04.999000,2265
4514,B000313,24858,43950.25,43950.25,True,2025-08-28 10:45:04.999000,2265
4515,B000314,23272,577.53,3609.56,True,2025-08-28 10:48:53,2265
4516,B000314,24859,577.53,17325.9,True,2025-08-28 10:48:53,2265
4517,967,1220006153,0.0,0.0,True,2025-08-28 15:50:43.999000,2265
4518,967,122005975,0.0,0.0,True,2025-08-28 15:50:43.999000,2265
4519,967,1853000922,0.0,0.0,True,2025-08-28 15:50:43.999000,2265
4520,967,1853000945,0.0,0.0,True,2025-08-28 15:50:43.999000,2265
4521,967,25-0221M,0.0,0.0,True,2025-08-28 15:50:43.999000,2265
4522,967,25-0221U,0.0,0.0,True,2025-08-28 15:50:43.999000,2265
4523,968,1220005974,0.0,0.0,True,2025-08-28 15:56:39.999000,2265
4524,968,1220005976,0.0,0.0,True,2025-08-28 15:56:39.999000,2265
4525,968,25-0222M,0.0,0.0,True,2025-08-28 15:56:39.999000,2265
4526,968,25-0222U,0.0,0.0,True,2025-08-28 15:56:39.999000,2265
4527,969,32951,0.0,0.0,True,2025-08-28 16:00:27,2265
4528,969,32952,0.0,0.0,True,2025-08-28 16:00:27,2265
4529,970,0006054M,0.0,0.0,True,2025-08-29 10:02:17,2265
4530,970,0006055U,0.0,0.0,True,2025-08-29 10:02:18,2265
4531,971,0006050M,0.0,0.0,True,2025-08-29 11:07:03,2265
4532,971,0006056U,0.0,0.0,True,2025-08-29 11:07:03,2265
4533,B000315,1010004303,16485.8,30169.01,True,2025-08-29 11:44:55,2265
4534,B000315,1010004322,16485.8,50776.26,True,2025-08-29 11:44:55,2265
4535,B000315,1270004181,16485.8,44017.09,True,2025-08-29 11:44:55,2265
4536,B000315,1730005304,16485.8,30169.01,True,2025-08-29 11:44:55,2265
4537,B000316,33662,0.0,0.0,True,2025-08-29 11:51:18,2265
4538,B000316,34237,0.0,0.0,True,2025-08-29 11:51:18,2265
4539,B000316,34249,0.0,0.0,True,2025-08-29 11:51:18,2265
4540,B000316,34724,0.0,0.0,True,2025-08-29 11:51:18,2265
4541,B000321,34228,0.0,0.0,True,2025-08-29 12:09:54.999000,2265
4542,B000317,34248,0.0,0.0,True,2025-08-29 12:09:54.999000,2265
4543,B000321,34400,0.0,0.0,True,2025-08-29 12:09:54.999000,2265
4544,B000317,34723,0.0,0.0,True,2025-08-29 12:09:54.999000,2265
4545,B000317,33674,0.0,0.0,True,2025-08-30 11:12:16,2265
4546,B000317,34727,0.0,0.0,True,2025-08-30 11:12:16,2265
4547,972,33128,0.0,0.0,True,2025-08-30 11:26:34,2265
4548,972,33129,0.0,0.0,True,2025-08-30 11:26:34,2265
4549,972,33131,0.0,0.0,True,2025-08-30 11:26:34,2265
4550,973,25-0223M,0.0,0.0,True,2025-08-30 11:36:18.999000,2265
4551,973,25-0223U,0.0,0.0,True,2025-08-30 11:36:18.999000,2265
4552,973,32953,0.0,0.0,True,2025-08-30 11:36:18.999000,2265
4553,973,33130,0.0,0.0,True,2025-08-30 11:36:18.999000,2265
4554,B000318,33658,0.0,0.0,True,2025-08-30 13:19:30.999000,2265
4555,B000318,33659,0.0,0.0,True,2025-08-30 13:19:30.999000,2265
4556,B000318,34172,0.0,0.0,True,2025-08-30 13:19:30.999000,2265
4557,B000318,34173,0.0,0.0,True,2025-08-30 13:19:30.999000,2265
4558,1022,33673,0.0,0.0,True,2025-08-30 13:32:13,2265
4559,1022,34250,0.0,0.0,True,2025-08-30 13:32:13.999000,2265
4560,1022,34725,0.0,0.0,True,2025-08-30 13:32:13.999000,2265
4561,1022,34726,0.0,0.0,True,2025-08-30 13:32:13.999000,2265
4562,B000319,32954,16271.5,36610.88,True,2025-08-30 13:37:08,2265
4563,B000320,32955,16271.5,55648.53,True,2025-08-30 13:40:30.999000,2265
4564,B000320,32956,16271.5,39051.6,True,2025-08-30 13:40:31.999000,2265
4565,B000320,33132,16271.5,48814.5,True,2025-08-30 13:40:31.999000,2265
4566,B000320,33133,16271.5,41980.47,True,2025-08-30 13:40:31.999000,2265
4567,974,31987,0.0,0.0,True,2025-08-30 14:09:25,2265
4568,974,31988,0.0,0.0,True,2025-08-30 14:09:25,2265
4569,975,0006058M,0.0,0.0,True,2025-08-30 14:22:24,2265
4570,975,0006058U,0.0,0.0,True,2025-08-30 14:22:24,2265
4571,975,23286,44299.0,44299.0,True,2025-08-30 14:22:24,2265
4572,975,23287,44299.0,44299.0,True,2025-08-30 14:22:24,2265
4573,975,24737,44299.0,44299.0,True,2025-08-30 14:22:24,2265
4574,975,24864,44299.0,44299.0,True,2025-08-30 14:22:24,2265
4575,976,23002,0.0,0.0,True,2025-08-30 14:46:24.999000,2265
4576,B000313,0006057M,0.0,0.0,True,2025-09-01 11:36:52.999000,2265
4577,B000313,0006057U,0.0,0.0,True,2025-09-01 11:36:52.999000,2265
4578,B000321,33677,0.0,0.0,True,2025-09-01 14:26:37,2265
4579,B000321,34729,0.0,0.0,True,2025-09-01 14:26:37,2265
4580,B000322,33670,0.0,0.0,True,2025-09-01 14:33:26.999000,2265
4581,B000322,33676,0.0,0.0,True,2025-09-01 14:33:26.999000,2265
4582,B000322,34178,0.0,0.0,True,2025-09-01 14:33:26.999000,2265
4583,B000322,34728,0.0,0.0,True,2025-09-01 14:33:26.999000,2265
4584,1023,33675,0.0,0.0,True,2025-09-01 14:36:50,2265
4585,1023,34180,0.0,0.0,True,2025-09-01 14:36:50,2265
4586,1023,34181,0.0,0.0,True,2025-09-01 14:36:50,2265
4587,1023,34851,0.0,0.0,True,2025-09-01 14:36:50,2265
4588,977,00057M,0.0,0.0,True,2025-09-01 15:05:11,2265
4589,977,00057U,0.0,0.0,True,2025-09-01 15:05:11,2265
4590,977,34006-A,0.0,0.0,True,2025-09-01 15:05:11,2265
4591,977,34007-A,0.0,0.0,True,2025-09-01 15:05:11,2265
4592,977,34008-A,0.0,0.0,True,2025-09-01 15:05:11,2265
4593,977,34009-A,0.0,0.0,True,2025-09-01 15:05:11,2265
4594,978,25-0224M,0.0,0.0,True,2025-09-01 15:15:34,2265
4595,978,25-0224U,0.0,0.0,True,2025-09-01 15:15:34,2265
4596,978,32957,0.0,0.0,True,2025-09-01 15:15:34,2265
4597,978,32958,0.0,0.0,True,2025-09-01 15:15:34,2265
4598,979,33134,0.0,0.0,True,2025-09-01 15:33:52,2265
4599,979,33135,0.0,0.0,True,2025-09-01 15:33:52,2265
4600,980,0006402M,0.0,0.0,True,2025-09-01 15:40:41.999000,2265
4601,980,0006403U,0.0,0.0,True,2025-09-01 15:40:41.999000,2265
4602,981,000058M,0.0,0.0,True,2025-09-03 11:24:38.999000,2265
4603,981,000058U,0.0,0.0,True,2025-09-03 11:24:38.999000,2265
4604,981,34023-A,0.0,0.0,True,2025-09-03 11:24:38.999000,2265
4605,981,34024-A,0.0,0.0,True,2025-09-03 11:24:38.999000,2265
4606,981,34025-A,0.0,0.0,True,2025-09-03 11:24:38.999000,2265
4607,981,34026-A,0.0,0.0,True,2025-09-03 11:24:38.999000,2265
4608,982,25-0225M,0.0,0.0,True,2025-09-03 11:36:39.999000,2265
4609,982,25-0225U,0.0,0.0,True,2025-09-03 11:36:39.999000,2265
4610,982,32959,0.0,0.0,True,2025-09-03 11:36:39.999000,2265
4611,982,32961,0.0,0.0,True,2025-09-03 11:36:39.999000,2265
4612,983,31989,0.0,0.0,True,2025-09-03 11:43:50.999000,2265
4613,983,31990,0.0,0.0,True,2025-09-03 11:43:50.999000,2265
4614,984,25-0226M,0.0,0.0,True,2025-09-03 11:58:24.999000,2265
4615,984,25-0226U,0.0,0.0,True,2025-09-03 11:58:24.999000,2265
4616,984,32960,16271.5,38563.46,True,2025-09-03 11:58:24.999000,2265
4617,984,33138,16271.5,16271.5,True,2025-09-03 11:58:24.999000,2265
4618,985,33137,0.0,0.0,True,2025-09-03 13:32:51.999000,2265
4619,985,33139,0.0,0.0,True,2025-09-03 13:32:51.999000,2265
4620,987,33679,17508.8,53927.1,True,2025-09-04 11:11:48.999000,2265
4621,987,33680,17818.8,26728.2,True,2025-09-04 11:11:48.999000,2265
4622,987,34183,17508.8,53927.1,True,2025-09-04 11:11:48.999000,2265
4623,987,34185-A,17818.8,25302.7,True,2025-09-04 11:11:48.999000,2265
4624,987,34855,17818.8,19244.3,True,2025-09-04 11:11:48.999000,2265
4625,987,34856,17508.8,55502.9,True,2025-09-04 11:11:48.999000,2265
4626,988,34184,585.53,34938.58,True,2025-09-04 11:16:16.999000,2265
4627,988,34854,585.53,35084.96,True,2025-09-04 11:16:16.999000,2265
4628,1024,33681,0.0,0.0,True,2025-09-04 11:54:30,2265
4629,1024,33683,0.0,0.0,True,2025-09-04 11:54:30,2265
4630,1024,34731,0.0,0.0,True,2025-09-04 11:54:30,2265
4631,1024,34733,0.0,0.0,True,2025-09-04 11:54:30,2265
4632,989,25-0227M,0.0,0.0,True,2025-09-04 12:02:16.999000,2265
4633,989,25-0227U,0.0,0.0,True,2025-09-04 12:02:16.999000,2265
4634,989,32962,0.0,0.0,True,2025-09-04 12:02:16.999000,2265
4635,989,32963,0.0,0.0,True,2025-09-04 12:02:16.999000,2265
4636,989,33136,0.0,0.0,True,2025-09-04 12:02:16.999000,2265
4637,989,33140,0.0,0.0,True,2025-09-04 12:02:16.999000,2265
4638,1025,33682,17818.8,17818.8,True,2025-09-05 09:52:23,2265
4639,1025,33684,17818.8,17818.8,True,2025-09-05 09:52:23,2265
4640,1025,34732,17818.8,17818.8,True,2025-09-05 09:52:23,2265
4641,1025,34734,17818.8,17818.8,True,2025-09-05 09:52:23,2265
4642,992,34186-A,17818.8,17818.8,True,2025-09-05 11:05:15.999000,2265
4643,992,34247,17818.8,17818.8,True,2025-09-05 11:05:15.999000,2265
4644,992,34722,17818.8,17818.8,True,2025-09-05 11:05:15.999000,2265
4645,992,34857,17818.8,17818.8,True,2025-09-05 11:05:15.999000,2265
4646,991,25-0228M,0.0,0.0,True,2025-09-05 11:38:21,2265
4647,991,25-0228U,0.0,0.0,True,2025-09-05 11:38:21,2265
4648,991,32964,16271.5,43444.91,True,2025-09-05 11:38:21,2265
4649,991,32965,16583.0,35321.79,True,2025-09-05 11:38:21,2265
4650,1027,34191,0.0,0.0,True,2025-09-08 09:02:59.999000,2265
4651,1027,34193,0.0,0.0,True,2025-09-08 09:02:59.999000,2265
4652,1027,34859,0.0,0.0,True,2025-09-08 09:02:59.999000,2265
4653,1027,34860,0.0,0.0,True,2025-09-08 09:02:59.999000,2265
4654,993,33141,0.0,0.0,True,2025-09-08 09:34:37.999000,2265
4655,993,33442-A,0.0,0.0,True,2025-09-08 09:34:37.999000,2265
4656,B000323,23272-A,577.53,13860.72,True,2025-09-08 12:21:11.999000,2265
4657,1026,34195,0.0,0.0,True,2025-09-08 14:10:37,2265
4658,1026,34196,0.0,0.0,True,2025-09-08 14:10:37,2265
4659,1026,34863,0.0,0.0,True,2025-09-08 14:10:37,2265
4660,1026,34865,0.0,0.0,True,2025-09-08 14:10:37,2265
4661,1028,34190,0.0,0.0,True,2025-09-08 14:12:26.999000,2265
4662,1028,34194,0.0,0.0,True,2025-09-08 14:12:26.999000,2265
4663,1028,34858,0.0,0.0,True,2025-09-08 14:12:26.999000,2265
4664,1028,34862,0.0,0.0,True,2025-09-08 14:12:26.999000,2265
4665,994,0016797,0.0,0.0,True,2025-09-08 14:16:18,2265
4666,994,0016798,0.0,0.0,True,2025-09-08 14:16:18,2265
4667,994,25751,0.0,0.0,True,2025-09-08 14:16:18,2265
4668,994,25752,0.0,0.0,True,2025-09-08 14:16:18,2265
4669,995,32966,0.0,0.0,True,2025-09-08 14:29:51.999000,2265
4670,995,33143,0.0,0.0,True,2025-09-08 14:29:51.999000,2265
4671,996,33655,17818.8,19244.3,True,2025-09-08 14:39:51.999000,2265
4672,996,33685,17818.8,35637.6,True,2025-09-08 14:39:51.999000,2265
4673,996,34187,17818.8,35637.6,True,2025-09-08 14:39:51.999000,2265
4674,996,34735,17818.8,35637.6,True,2025-09-08 14:39:51.999000,2265
4675,996,34737,17818.8,17818.8,True,2025-09-08 14:39:51.999000,2265
4676,996,34864,17818.8,17818.8,True,2025-09-08 14:39:51.999000,2265
4677,997,34189,601.53,29276.47,True,2025-09-08 15:03:57,2265
4678,997,34736,601.53,29324.59,True,2025-09-08 15:03:57,2265
4679,B000324,33687,0.0,0.0,True,2025-09-09 09:34:32.999000,2265
4680,B000324,34182,0.0,0.0,True,2025-09-09 09:34:32.999000,2265
4681,B000324,34739,0.0,0.0,True,2025-09-09 09:34:32.999000,2265
4682,B000324,34852,0.0,0.0,True,2025-09-09 09:34:32.999000,2265
4683,B000325,33686,0.0,0.0,True,2025-09-09 09:51:21.999000,2265
4684,B000325,33688,0.0,0.0,True,2025-09-09 09:51:21.999000,2265
4685,B000325,34738,0.0,0.0,True,2025-09-09 09:51:21.999000,2265
4686,B000325,34740,0.0,0.0,True,2025-09-09 09:51:21.999000,2265
4687,998,000059M,0.0,0.0,True,2025-09-09 10:14:17.999000,2265
4688,998,000059U,0.0,0.0,True,2025-09-09 10:14:17.999000,2265
4689,998,33992-A,0.0,0.0,True,2025-09-09 10:14:17.999000,2265
4690,998,33993-A,0.0,0.0,True,2025-09-09 10:14:17.999000,2265
4691,998,34033-A,0.0,0.0,True,2025-09-09 10:14:17.999000,2265
4692,998,34034-A,0.0,0.0,True,2025-09-09 10:14:17.999000,2265
4693,1029,34199,0.0,0.0,True,2025-09-11 09:09:48.999000,2265
4694,1029,34742,0.0,0.0,True,2025-09-11 09:09:48.999000,2265
4695,1029,34867,0.0,0.0,True,2025-09-11 09:09:48.999000,2265
4696,1029,34868,0.0,0.0,True,2025-09-11 09:09:48.999000,2265
4697,999,22701,0.0,0.0,True,2025-09-11 09:20:00,2265
4698,999,22702,0.0,0.0,True,2025-09-11 09:20:00,2265
4699,999,23030,0.0,0.0,True,2025-09-11 09:20:00,2265
4700,999,23031,0.0,0.0,True,2025-09-11 09:20:00,2265
4701,B000326,33691,18252.8,18252.8,True,2025-09-12 11:37:03.999000,2265
4702,B000326,34192,17818.8,17818.8,True,2025-09-12 11:37:03.999000,2265
4703,B000326,34743,18252.8,18252.8,True,2025-09-12 11:37:03.999000,2265
4704,B000326,34861,17818.8,17818.8,True,2025-09-12 11:37:03.999000,2265
4705,B000327,34200,18252.8,18252.8,True,2025-09-12 11:40:19,2265
4706,B000327,34601,18252.8,18252.8,True,2025-09-12 11:40:19,2265
4707,B000327,34869,18252.8,18252.8,True,2025-09-12 11:40:19,2265
4708,B000327,34870,18252.8,18252.8,True,2025-09-12 11:40:19,2265
4709,1000,25-0229M,0.0,0.0,True,2025-09-12 11:54:43.999000,2265
4710,1000,25-0229U,0.0,0.0,True,2025-09-12 11:54:43.999000,2265
4711,1000,32967,17020.5,40338.59,True,2025-09-12 11:54:43.999000,2265
4712,1000,32969,17020.5,26892.39,True,2025-09-12 11:54:43.999000,2265
4713,1000,33144,17020.5,34041.0,True,2025-09-12 11:54:43.999000,2265
4714,1000,33145,17020.5,25530.75,True,2025-09-12 11:54:43.999000,2265
4715,1051,32971,0.0,0.0,True,2025-09-12 12:20:16.999000,2265
4716,1051,33148,0.0,0.0,True,2025-09-12 12:20:16.999000,2265
4717,1052,32968,0.0,0.0,True,2025-09-12 12:22:00.999000,2265
4718,1052,33146,0.0,0.0,True,2025-09-12 12:22:00.999000,2265
4719,1053,0006059M,0.0,0.0,True,2025-09-12 14:27:16.999000,2265
4720,1053,0006060U,0.0,0.0,True,2025-09-12 14:27:16.999000,2265
4721,1053,02645,44988.75,44988.75,True,2025-09-12 14:27:16.999000,2265
4722,B000328,7742,0.0,0.0,True,2025-09-13 13:55:26,2265
4723,B000328,7743,0.0,0.0,True,2025-09-13 13:55:26,2265
4724,B000328,7744,0.0,0.0,True,2025-09-13 13:55:26,2265
4725,B000328,7961,0.0,0.0,True,2025-09-13 13:55:26,2265
4726,B000328,7962,0.0,0.0,True,2025-09-13 13:55:26,2265
4727,B000328,7963,0.0,0.0,True,2025-09-13 13:55:26,2265
4728,1031,34602,0.0,0.0,True,2025-09-13 14:17:59.999000,2265
4729,1031,34605,0.0,0.0,True,2025-09-13 14:17:59.999000,2265
4730,1031,34871,0.0,0.0,True,2025-09-13 14:17:59.999000,2265
4731,1031,34873,0.0,0.0,True,2025-09-13 14:17:59.999000,2265
4732,B000329,34603,0.0,0.0,True,2025-09-15 14:11:02,2265
4733,B000329,34744,0.0,0.0,True,2025-09-15 14:11:02,2265
4734,B000329,34746,0.0,0.0,True,2025-09-15 14:11:02,2265
4735,B000329,34878,0.0,0.0,True,2025-09-15 14:11:02,2265
4736,B000330,33678,0.0,0.0,True,2025-09-15 14:14:22.999000,2265
4737,B000330,33693,0.0,0.0,True,2025-09-15 14:14:22.999000,2265
4738,B000330,34748,0.0,0.0,True,2025-09-15 14:14:22.999000,2265
4739,B000330,34853,0.0,0.0,True,2025-09-15 14:14:22.999000,2265
4740,1032,33692,0.0,0.0,True,2025-09-15 14:27:17.999000,2265
4741,1032,34604,0.0,0.0,True,2025-09-15 14:27:17.999000,2265
4742,1032,34745,0.0,0.0,True,2025-09-15 14:27:17.999000,2265
4743,1032,34872,0.0,0.0,True,2025-09-15 14:27:17.999000,2265
4744,1033,34607,0.0,0.0,True,2025-09-15 14:30:34.999000,2265
4745,1033,34874,0.0,0.0,True,2025-09-15 14:30:34.999000,2265
4746,1033,34875,0.0,0.0,True,2025-09-15 14:30:34.999000,2265
4747,1033,34606,0.0,0.0,True,2025-09-15 14:31:46,2265
4748,1034,33689,0.0,0.0,True,2025-09-15 14:33:40,2265
4749,1034,33690,0.0,0.0,True,2025-09-15 14:33:40,2265
4750,1034,33933,0.0,0.0,True,2025-09-15 14:33:40,2265
4751,1034,34197,0.0,0.0,True,2025-09-15 14:33:40,2265
4752,B000331,32114,0.0,0.0,True,2025-09-15 14:36:38.999000,2265
4753,B000331,32116,0.0,0.0,True,2025-09-15 14:36:38.999000,2265
4754,B000331,34052,0.0,0.0,True,2025-09-15 14:36:39.999000,2265
4755,B000331,34053,0.0,0.0,True,2025-09-15 14:36:39.999000,2265
4756,B000331,34551,0.0,0.0,True,2025-09-15 14:36:39.999000,2265
4757,B000331,34553,0.0,0.0,True,2025-09-15 14:36:39.999000,2265
4758,1030,34608,0.0,0.0,True,2025-09-15 14:44:25.999000,2265
4759,1030,34747,0.0,0.0,True,2025-09-15 14:44:25.999000,2265
4760,1030,34876,0.0,0.0,True,2025-09-15 14:44:25.999000,2265
4761,1030,34879,0.0,0.0,True,2025-09-15 14:44:25.999000,2265
4762,B000332,32117,0.0,0.0,True,2025-09-15 14:56:51,2265
4763,B000332,32118,0.0,0.0,True,2025-09-15 14:56:51,2265
4764,B000332,34006,0.0,0.0,True,2025-09-15 14:56:51,2265
4765,B000332,34054,0.0,0.0,True,2025-09-15 14:56:51,2265
4766,B000332,34554,0.0,0.0,True,2025-09-15 14:56:51,2265
4767,B000332,34556,0.0,0.0,True,2025-09-15 14:56:51,2265
4768,1054,25-0230M,0.0,0.0,True,2025-09-15 15:08:26.999000,2265
4769,1054,25-0230U,0.0,0.0,True,2025-09-15 15:08:26.999000,2265
4770,1054,32970,0.0,0.0,True,2025-09-15 15:08:26.999000,2265
4771,1054,32972,0.0,0.0,True,2025-09-15 15:08:26.999000,2265
4772,1054,33147,0.0,0.0,True,2025-09-15 15:08:26.999000,2265
4773,1054,33149,0.0,0.0,True,2025-09-15 15:08:26.999000,2265
4774,1095,32973,12157.5,80239.5,True,2025-09-15 15:28:13.999000,2265
4775,1056,32974,0.0,0.0,True,2025-09-15 15:31:44,2265
4776,1056,33150,0.0,0.0,True,2025-09-15 15:31:44,2265
4777,B000331,0006353M,0.0,0.0,True,2025-09-17 10:03:54.999000,2265
4778,B000331,0006356U,0.0,0.0,True,2025-09-17 10:03:55.999000,2265
4779,B000332,0006354M,0.0,0.0,True,2025-09-17 10:22:42.999000,2265
4780,B000332,0006355U,0.0,0.0,True,2025-09-17 10:22:42.999000,2265
4781,B000333,0006061M,0.0,0.0,True,2025-09-17 10:52:51,2265
4782,B000333,0006062U,0.0,0.0,True,2025-09-17 10:52:51,2265
4783,B000333,7728,45957.5,45957.5,True,2025-09-17 10:52:51,2265
4784,B000333,7780,46306.25,46306.25,True,2025-09-17 10:52:51,2265
4785,B000333,7839,45957.5,45957.5,True,2025-09-17 10:52:51,2265
4786,B000333,7841,46306.25,46306.25,True,2025-09-17 10:52:51,2265
4787,B000333,7913,46306.25,46306.25,True,2025-09-17 10:52:51,2265
4788,B000333,8085,45957.5,45957.5,True,2025-09-17 10:52:51,2265
4789,B000334,7729,623.93,12478.6,True,2025-09-17 10:57:06.999000,2265
4790,B000334,7840,623.93,12478.6,True,2025-09-17 10:57:06.999000,2265
4791,B000335,7837,45957.5,45957.5,True,2025-09-17 11:04:51,2265
4792,B000336,1010004190,17149.2,31383.04,True,2025-09-17 11:55:38,2265
4793,B000336,1080005566,17149.2,34298.4,True,2025-09-17 11:55:38,2265
4794,B000336,1740006204,17149.2,37213.76,True,2025-09-17 11:55:38,2265
4795,B000336,1740006210,17149.2,35670.34,True,2025-09-17 11:55:38,2265
4796,1057,22706,0.0,0.0,True,2025-09-17 13:48:57.999000,2265
4797,1057,22707,0.0,0.0,True,2025-09-17 13:48:57.999000,2265
4798,1057,22711,0.0,0.0,True,2025-09-17 13:48:57.999000,2265
4799,1057,22712,0.0,0.0,True,2025-09-17 13:48:57.999000,2265
4800,1058,31991,0.0,0.0,True,2025-09-17 14:09:12.999000,2265
4801,1058,31992,0.0,0.0,True,2025-09-17 14:09:12.999000,2265
4802,1059,25-0231M,0.0,0.0,True,2025-09-17 14:20:13.999000,2265
4803,1059,25-0231U,0.0,0.0,True,2025-09-17 14:20:13.999000,2265
4804,1059,32975,0.0,0.0,True,2025-09-17 14:20:13.999000,2265
4805,1059,34802,0.0,0.0,True,2025-09-17 14:20:13.999000,2265
4806,1060,25-0232M,0.0,0.0,True,2025-09-17 14:32:35.999000,2265
4807,1060,25-0232U,0.0,0.0,True,2025-09-17 14:32:35.999000,2265
4808,1060,32976,0.0,0.0,True,2025-09-17 14:32:35.999000,2265
4809,1060,32978,0.0,0.0,True,2025-09-17 14:32:35.999000,2265
4810,1060,34801,0.0,0.0,True,2025-09-17 14:32:35.999000,2265
4811,1060,34803,0.0,0.0,True,2025-09-17 14:32:35.999000,2265
4812,1061,32977,0.0,0.0,True,2025-09-17 14:43:26,2265
4813,1061,34804,0.0,0.0,True,2025-09-17 14:43:26,2265
4814,1037,33694,0.0,0.0,True,2025-09-17 15:05:17,2265
4815,1037,34611,0.0,0.0,True,2025-09-17 15:05:17,2265
4816,1037,34749,0.0,0.0,True,2025-09-17 15:05:17,2265
4817,1037,34881,0.0,0.0,True,2025-09-17 15:05:17,2265
4818,B000337,7670,0.0,0.0,True,2025-09-17 15:07:39,2265
4819,B000337,7671,0.0,0.0,True,2025-09-17 15:07:39,2265
4820,B000337,7672,0.0,0.0,True,2025-09-17 15:07:39,2265
4821,B000337,9054,0.0,0.0,True,2025-09-17 15:07:39.999000,2265
4822,B000337,9055-A,0.0,0.0,True,2025-09-17 15:07:39.999000,2265
4823,B000337,9056-A,0.0,0.0,True,2025-09-17 15:07:39.999000,2265
4824,B000338,7732,46306.25,46306.25,True,2025-09-18 09:31:01,2265
4825,B000338,7734,46306.25,46306.25,True,2025-09-18 09:31:01.999000,2265
4826,B000338,7842,46306.25,46306.25,True,2025-09-18 09:31:01.999000,2265
4827,B000338,7844,46306.25,46306.25,True,2025-09-18 09:31:01.999000,2265
4828,B000338,7912,46306.25,46306.25,True,2025-09-18 09:31:01.999000,2265
4829,B000338,7918,46306.25,46306.25,True,2025-09-18 09:31:01.999000,2265
4830,B000338,0006065U,0.0,0.0,True,2025-09-18 09:37:34,2265
4831,B000338,0006069M,0.0,0.0,True,2025-09-18 09:37:34,2265
4832,B000339,7733,631.93,13953.01,True,2025-09-18 09:40:59,2265
4833,B000339,7843,631.93,13321.08,True,2025-09-18 09:41:00,2265
4834,B000340,7909,46306.25,46306.25,True,2025-09-18 09:43:17.999000,2265
4835,B000341,33696,18407.8,18407.8,True,2025-09-18 10:47:58.999000,2265
4836,B000341,34609,18407.8,18407.8,True,2025-09-18 10:47:58.999000,2265
4837,B000341,34877,18407.8,18407.8,True,2025-09-18 10:47:58.999000,2265
4838,B000341,35001,18407.8,18407.8,True,2025-09-18 10:47:58.999000,2265
4839,1062,31993,0.0,0.0,True,2025-09-18 11:02:06,2265
4840,1062,31994,0.0,0.0,True,2025-09-18 11:02:06,2265
4841,1040,33695,0.0,0.0,True,2025-09-18 11:46:36,2265
4842,1040,33697,0.0,0.0,True,2025-09-18 11:46:36,2265
4843,1040,34750,0.0,0.0,True,2025-09-18 11:46:36,2265
4844,1040,35002,0.0,0.0,True,2025-09-18 11:46:36,2265
4845,1036,34882,18407.8,18407.8,True,2025-09-18 11:48:15.999000,2265
4846,1036,34883,18407.8,18407.8,True,2025-09-18 11:48:15.999000,2265
4847,B000342,32980,0.0,0.0,True,2025-09-20 09:32:45,2265
4848,B000343,32981,0.0,0.0,True,2025-09-20 09:36:49,2265
4849,B000343,32982,0.0,0.0,True,2025-09-20 09:36:49,2265
4850,B000343,34806,0.0,0.0,True,2025-09-20 09:36:49,2265
4851,B000343,34807,0.0,0.0,True,2025-09-20 09:36:49,2265
4852,B000344,34007,0.0,0.0,True,2025-09-20 09:44:16.999000,2265
4853,B000344,34059,0.0,0.0,True,2025-09-20 09:44:16.999000,2265
4854,B000344,34060,0.0,0.0,True,2025-09-20 09:44:16.999000,2265
4855,B000344,34061,0.0,0.0,True,2025-09-20 09:44:16.999000,2265
4856,B000344,34557,0.0,0.0,True,2025-09-20 09:44:16.999000,2265
4857,B000344,34559,0.0,0.0,True,2025-09-20 09:44:16.999000,2265
4858,B000345,33698,18407.8,18407.8,True,2025-09-20 11:23:45,2265
4859,B000345,34615,18407.8,18407.8,True,2025-09-20 11:23:45,2265
4860,B000345,34886,18407.8,18407.8,True,2025-09-20 11:23:45,2265
4861,B000345,35004,18407.8,18407.8,True,2025-09-20 11:23:45,2265
4862,B000346,33699,0.0,0.0,True,2025-09-20 13:30:31.999000,2265
4863,B000346,34612,0.0,0.0,True,2025-09-20 13:30:31.999000,2265
4864,B000346,34617,0.0,0.0,True,2025-09-20 13:30:31.999000,2265
4865,B000346,34884,0.0,0.0,True,2025-09-20 13:30:31.999000,2265
4866,B000346,35003,0.0,0.0,True,2025-09-20 13:30:31.999000,2265
