RECID,BILLNUM,DISPATCHNU,RATE,AMOUNT,APOTHERTUG,ACTIVE,CREATEDDAT,CREATEDBY
3685,3085,27732,22000.0,729740.0,0.0,True,2024-02-19 09:11:41,2364
3686,3086,28257,75000.0,75000.0,0.0,True,2024-02-20 09:04:18,2364
3687,3087,29153,56919.5,56919.5,0.0,True,2024-02-20 09:10:14,2364
3688,3087,29154,56919.5,56919.5,0.0,True,2024-02-20 09:10:14,2364
3689,3087,29239,56919.5,56919.5,0.0,True,2024-02-20 09:10:14,2364
3690,3087,29240,56919.5,56919.5,0.0,True,2024-02-20 09:10:14,2364
3691,3088,28253,280000.0,280000.0,0.0,True,2024-02-20 13:06:46.999000,2364
3692,3088,28263,280000.0,280000.0,0.0,True,2024-02-20 13:06:46.999000,2364
3693,3088,29233,280000.0,280000.0,0.0,True,2024-02-20 13:06:46.999000,2364
3694,3088,29241,280000.0,280000.0,0.0,True,2024-02-20 13:06:46.999000,2364
3695,3089,28261,25000.0,25000.0,0.0,True,2024-02-21 08:43:42.999000,2364
3696,3090,29243,52419.5,52419.5,0.0,True,2024-02-21 08:43:42.999000,2364
3697,3089,29339,25000.0,25000.0,0.0,True,2024-02-21 08:43:42.999000,2364
3698,3089,29337,25000.0,25000.0,0.0,True,2024-02-21 08:50:09.999000,2364
3699,3090,29238,52419.5,52419.5,0.0,True,2024-02-21 08:51:05,2364
3700,3091,28252,35000.0,35000.0,0.0,True,2024-02-22 08:40:03,2364
3701,3091,29148,35000.0,35000.0,0.0,True,2024-02-22 08:40:03,2364
3702,3091,29232,35000.0,35000.0,0.0,True,2024-02-22 08:40:03,2364
3703,3091,29329,35000.0,35000.0,0.0,True,2024-02-22 08:40:03,2364
3704,3092,27276,5000.0,73750.0,0.0,True,2024-02-22 08:40:47,2364
3705,3093,28258,35000.0,35000.0,0.0,True,2024-02-22 08:41:35.999000,2364
3706,3093,28259,35000.0,35000.0,0.0,True,2024-02-22 08:41:35.999000,2364
3707,3093,29333,35000.0,35000.0,0.0,True,2024-02-22 08:41:35.999000,2364
3708,3093,29335,35000.0,35000.0,0.0,True,2024-02-22 08:41:35.999000,2364
3709,3094,29334,22000.0,273240.0,0.0,True,2024-02-22 08:42:11.999000,2364
3710,3095,28260,35000.0,35000.0,0.0,True,2024-02-22 08:45:03.999000,2364
3711,3095,28262,35000.0,35000.0,0.0,True,2024-02-22 08:45:03.999000,2364
3712,3095,29336,35000.0,35000.0,0.0,True,2024-02-22 08:45:03.999000,2364
3713,3095,29338,35000.0,35000.0,0.0,True,2024-02-22 08:45:03.999000,2364
3714,3096,28264,35000.0,35000.0,0.0,True,2024-02-22 08:55:30,2364
3715,3096,28265,35000.0,35000.0,0.0,True,2024-02-22 08:55:30,2364
3716,3096,29244,35000.0,35000.0,0.0,True,2024-02-22 08:55:30,2364
3717,3096,29342,35000.0,35000.0,0.0,True,2024-02-22 08:55:30,2364
3718,3097,29341,22000.0,234740.0,0.0,True,2024-02-22 08:56:32.999000,2364
3719,3098,29155,56919.5,56919.5,0.0,True,2024-02-22 08:58:08.999000,2364
3720,3098,29157,56919.5,56919.5,0.0,True,2024-02-22 08:58:08.999000,2364
3721,3098,29242,56919.5,56919.5,0.0,True,2024-02-22 08:58:08.999000,2364
3722,3098,29245,56919.5,56919.5,0.0,True,2024-02-22 08:58:08.999000,2364
3723,3099,13547,80000.0,80000.0,75000.0,True,2024-02-23 10:12:14.999000,2364
3724,3099,13549,80000.0,80000.0,75000.0,True,2024-02-23 10:12:14.999000,2364
3725,3099,13584,80000.0,80000.0,75000.0,True,2024-02-23 10:12:14.999000,2364
3726,3099,13586,80000.0,80000.0,75000.0,True,2024-02-23 10:12:14.999000,2364
3727,3099,13630,80000.0,80000.0,75000.0,True,2024-02-23 10:12:14.999000,2364
3728,3099,14002,80000.0,80000.0,75000.0,True,2024-02-23 10:12:14.999000,2364
3729,3100,13548,22000.0,606760.0,275800.0,True,2024-02-23 10:17:36,2364
3730,3100,13585,22000.0,594000.0,270000.0,True,2024-02-23 10:17:36,2364
3731,3101,13626,46000.0,46000.0,30000.0,True,2024-02-23 10:26:12.999000,2364
3732,3102,28267,25000.0,25000.0,0.0,True,2024-02-26 12:58:22.999000,2364
3733,3102,29156,25000.0,25000.0,0.0,True,2024-02-26 12:58:22.999000,2364
3734,3102,29340,25000.0,25000.0,0.0,True,2024-02-26 12:58:22.999000,2364
3735,3102,29344,25000.0,25000.0,0.0,True,2024-02-26 12:58:22.999000,2364
3736,3103,29160,25000.0,25000.0,0.0,True,2024-02-26 12:59:29.999000,2364
3737,3103,29161,25000.0,25000.0,0.0,True,2024-02-26 12:59:29.999000,2364
3738,3103,29346,25000.0,25000.0,0.0,True,2024-02-26 12:59:29.999000,2364
3739,3103,29348,25000.0,25000.0,0.0,True,2024-02-26 12:59:29.999000,2364
3740,3104,29343,25000.0,25000.0,0.0,True,2024-02-26 13:00:13.999000,2364
3741,3104,29347,25000.0,25000.0,0.0,True,2024-02-26 13:00:13.999000,2364
3742,3105,11358,45000.0,45000.0,35000.0,True,2024-02-27 09:08:40.999000,2364
3743,3105,11360,45000.0,45000.0,35000.0,True,2024-02-27 09:08:40.999000,2364
3744,3106,11363,45000.0,45000.0,35000.0,True,2024-02-27 09:09:48.999000,2364
3745,3106,11365,45000.0,45000.0,35000.0,True,2024-02-27 09:09:48.999000,2364
3746,3107,11364,45000.0,45000.0,35000.0,True,2024-02-27 09:10:23,2364
3747,3107,11366,45000.0,45000.0,35000.0,True,2024-02-27 09:10:23,2364
3748,3108,13529,35000.0,35000.0,30000.0,True,2024-02-27 09:11:49,2364
3749,3109,13242,35000.0,35000.0,30000.0,True,2024-02-27 09:16:56,2364
3750,3109,13247,35000.0,35000.0,30000.0,True,2024-02-27 09:16:56,2364
3751,3109,13572,35000.0,35000.0,30000.0,True,2024-02-27 09:16:56,2364
3752,3109,13577,35000.0,35000.0,30000.0,True,2024-02-27 09:16:56,2364
3753,3110,28271,25000.0,25000.0,0.0,True,2024-02-27 14:52:54,2364
3754,3110,29357,25000.0,25000.0,0.0,True,2024-02-27 14:52:54,2364
3755,3111,28266,35000.0,35000.0,0.0,True,2024-02-29 08:57:53.999000,2364
3756,3111,29158,35000.0,35000.0,0.0,True,2024-02-29 08:57:53.999000,2364
3757,3111,29159,35000.0,35000.0,0.0,True,2024-02-29 08:57:53.999000,2364
3758,3111,29345,35000.0,35000.0,0.0,True,2024-02-29 08:57:53.999000,2364
3759,3112,28268,35000.0,35000.0,0.0,True,2024-02-29 08:58:47.999000,2364
3760,3112,29162,35000.0,35000.0,0.0,True,2024-02-29 08:58:47.999000,2364
3761,3112,29349,35000.0,35000.0,0.0,True,2024-02-29 08:58:47.999000,2364
3762,3112,29350,35000.0,35000.0,0.0,True,2024-02-29 08:58:47.999000,2364
3763,3113,27278,22000.0,231000.0,0.0,True,2024-02-29 08:59:21,2364
3764,3114,28269,35000.0,35000.0,0.0,True,2024-02-29 09:00:00,2364
3765,3114,28270,35000.0,35000.0,0.0,True,2024-02-29 09:00:00,2364
3766,3114,29351,35000.0,35000.0,0.0,True,2024-02-29 09:00:00,2364
3767,3114,29353,35000.0,35000.0,0.0,True,2024-02-29 09:00:00,2364
3768,3115,29246,35000.0,35000.0,0.0,True,2024-02-29 09:02:08.999000,2364
3769,3115,29247,35000.0,35000.0,0.0,True,2024-02-29 09:02:08.999000,2364
3770,3115,29352,35000.0,35000.0,0.0,True,2024-02-29 09:02:08.999000,2364
3771,3115,29355,35000.0,35000.0,0.0,True,2024-02-29 09:02:08.999000,2364
3772,3116,29354,22000.0,276760.0,0.0,True,2024-02-29 09:02:45.999000,2364
3773,3117,27734,35000.0,35000.0,0.0,True,2024-02-29 09:35:40,2364
3774,3117,29248,35000.0,35000.0,0.0,True,2024-02-29 09:35:40,2364
3775,3117,29356,35000.0,35000.0,0.0,True,2024-02-29 09:35:40,2364
3776,3117,29358,35000.0,35000.0,0.0,True,2024-02-29 09:35:40,2364
3777,3118,27733,22000.0,185240.0,0.0,True,2024-02-29 09:36:01.999000,2364
3778,3119,28273,35000.0,35000.0,0.0,True,2024-02-29 09:36:36.999000,2364
3779,3119,28275,35000.0,35000.0,0.0,True,2024-02-29 09:36:36.999000,2364
3780,3119,29359,35000.0,35000.0,0.0,True,2024-02-29 09:36:36.999000,2364
3781,3119,29361,35000.0,35000.0,0.0,True,2024-02-29 09:36:36.999000,2364
3782,3120,27735,22000.0,274560.0,0.0,True,2024-02-29 09:36:58.999000,2364
3783,3121,11372,500000.0,500000.0,325000.0,True,2024-02-29 16:30:29,2364
3784,3121,11373,500000.0,500000.0,325000.0,True,2024-02-29 16:30:29,2364
3785,3121,14411,500000.0,500000.0,325000.0,True,2024-02-29 16:30:29,2364
3786,3121,14412,500000.0,500000.0,325000.0,True,2024-02-29 16:30:29,2364
3787,3121,14456,500000.0,500000.0,325000.0,True,2024-02-29 16:30:29,2364
3788,3121,14462,500000.0,500000.0,325000.0,True,2024-02-29 16:30:29,2364
3789,3122,11371,50000.0,50000.0,25000.0,True,2024-02-29 16:30:52.999000,2364
3790,3123,28276,35000.0,35000.0,0.0,True,2024-03-01 16:18:52,2364
3791,3123,28278,35000.0,35000.0,0.0,True,2024-03-01 16:18:52,2364
3792,3123,29362,35000.0,35000.0,0.0,True,2024-03-01 16:18:52,2364
3793,3123,29363,35000.0,35000.0,0.0,True,2024-03-01 16:18:52,2364
3794,3124,28272,52125.0,52125.0,0.0,True,2024-03-01 16:20:27,2364
3795,3124,28277,52125.0,52125.0,0.0,True,2024-03-01 16:20:27,2364
3796,3124,29163,52125.0,52125.0,0.0,True,2024-03-01 16:20:27,2364
3797,3124,29165,52125.0,52125.0,0.0,True,2024-03-01 16:20:27,2364
3798,3125,29164,56625.0,56625.0,0.0,True,2024-03-04 14:20:49.999000,2364
3799,3125,29166,56625.0,56625.0,0.0,True,2024-03-04 14:20:49.999000,2364
3800,3125,29249,56625.0,56625.0,0.0,True,2024-03-04 14:20:49.999000,2364
3801,3125,29250,56625.0,56625.0,0.0,True,2024-03-04 14:20:49.999000,2364
3802,3126,28279,25000.0,25000.0,0.0,True,2024-03-05 09:12:29,2364
3803,3126,28283,25000.0,25000.0,0.0,True,2024-03-05 09:12:29,2364
3804,3126,29364,25000.0,25000.0,0.0,True,2024-03-05 09:12:29,2364
3805,3126,29368,25000.0,25000.0,0.0,True,2024-03-05 09:12:29,2364
3806,3127,29168,50000.0,50000.0,0.0,True,2024-03-06 14:23:41.999000,2364
3807,3127,29172,50000.0,50000.0,0.0,True,2024-03-06 14:23:41.999000,2364
3808,3127,29252,50000.0,50000.0,0.0,True,2024-03-06 14:23:41.999000,2364
3809,3127,29253,50000.0,50000.0,0.0,True,2024-03-06 14:23:41.999000,2364
3810,3128,13848,250000.0,250000.0,175000.0,True,2024-03-07 08:50:09.999000,2364
3811,3128,13849,250000.0,250000.0,175000.0,True,2024-03-07 08:50:09.999000,2364
3812,3129,28280,35000.0,35000.0,0.0,True,2024-03-07 08:51:28,2364
3813,3129,28282,35000.0,35000.0,0.0,True,2024-03-07 08:51:28,2364
3814,3129,29365,35000.0,35000.0,0.0,True,2024-03-07 08:51:28,2364
3815,3129,29366,35000.0,35000.0,0.0,True,2024-03-07 08:51:28,2364
3816,3130,27279,22000.0,267740.0,0.0,True,2024-03-07 08:51:53.999000,2364
3817,3131,28281,35000.0,35000.0,0.0,True,2024-03-07 08:53:19.999000,2364
3818,3131,28284,35000.0,35000.0,0.0,True,2024-03-07 08:53:19.999000,2364
3819,3131,29367,35000.0,35000.0,0.0,True,2024-03-07 08:53:19.999000,2364
3820,3131,29369,35000.0,35000.0,0.0,True,2024-03-07 08:53:19.999000,2364
3821,3132,28286,35000.0,35000.0,0.0,True,2024-03-07 08:54:11.999000,2364
3822,3132,29170,35000.0,35000.0,0.0,True,2024-03-07 08:54:11.999000,2364
3823,3132,29371,35000.0,35000.0,0.0,True,2024-03-07 08:54:11.999000,2364
3824,3132,29374,35000.0,35000.0,0.0,True,2024-03-07 08:54:11.999000,2364
3825,3133,27736,22000.0,308000.0,0.0,True,2024-03-07 08:54:35.999000,2364
3826,3134,13142,55000.0,55000.0,35000.0,True,2024-03-07 08:58:52,2364
3827,3135,13499,45000.0,45000.0,40500.0,True,2024-03-07 09:04:56,2364
3828,3136,28285,25000.0,25000.0,0.0,True,2024-03-07 09:10:07,2364
3829,3136,28287,25000.0,25000.0,0.0,True,2024-03-07 09:10:07,2364
3830,3136,29370,25000.0,25000.0,0.0,True,2024-03-07 09:10:07,2364
3831,3136,29372,25000.0,25000.0,0.0,True,2024-03-07 09:10:07,2364
3832,3137,28288,25000.0,25000.0,0.0,True,2024-03-07 09:10:52.999000,2364
3833,3137,28289,25000.0,25000.0,0.0,True,2024-03-07 09:10:52.999000,2364
3834,3137,29373,25000.0,25000.0,0.0,True,2024-03-07 09:10:52.999000,2364
3835,3137,29376,25000.0,25000.0,0.0,True,2024-03-07 09:10:52.999000,2364
3836,3138,29167,56625.0,56625.0,0.0,True,2024-03-07 12:52:54.999000,2364
3837,3138,29174,56625.0,56625.0,0.0,True,2024-03-07 12:52:54.999000,2364
3838,3138,29251,56625.0,56625.0,0.0,True,2024-03-07 12:52:54.999000,2364
3839,3138,29254,56625.0,56625.0,0.0,True,2024-03-07 12:52:54.999000,2364
3840,3139,29169,52001.0,52001.0,0.0,True,2024-03-08 08:47:06,2364
3841,3139,29173,52001.0,52001.0,0.0,True,2024-03-08 08:47:06,2364
3842,3140,28274,30000.0,30000.0,0.0,True,2024-03-08 09:24:07.999000,2364
3843,3140,29175,30000.0,30000.0,0.0,True,2024-03-08 09:24:07.999000,2364
3844,3140,29255,30000.0,30000.0,0.0,True,2024-03-08 09:24:07.999000,2364
3845,3140,29360,30000.0,30000.0,0.0,True,2024-03-08 09:24:07.999000,2364
3846,3141,28291,45000.0,108900.0,0.0,True,2024-03-11 09:33:45,2364
3847,3141,28292,45000.0,56250.0,0.0,True,2024-03-11 09:33:45,2364
3848,3141,29178,45000.0,93600.0,0.0,True,2024-03-11 09:33:45,2364
3849,3141,29179,45000.0,33750.0,0.0,True,2024-03-11 09:33:45,2364
3850,3141,29258,45000.0,93600.0,0.0,True,2024-03-11 09:33:45,2364
3851,3141,29259,45000.0,86400.0,0.0,True,2024-03-11 09:33:45,2364
3852,3142,28293,22000.0,737000.0,0.0,True,2024-03-11 09:45:53.999000,2364
3853,3142,29380,22000.0,746240.0,0.0,True,2024-03-11 09:45:53.999000,2364
3854,3143,29378,25000.0,25000.0,0.0,True,2024-03-11 10:17:00,2364
3855,3143,29379,25000.0,25000.0,0.0,True,2024-03-11 10:17:00,2364
3856,3144,11367,45000.0,45000.0,35000.0,True,2024-03-11 11:14:03.999000,2364
3857,3144,11368,45000.0,45000.0,35000.0,True,2024-03-11 11:14:03.999000,2364
3858,3145,353933,55000.0,55000.0,35000.0,True,2024-03-11 11:14:36,2364
3859,3145,354165,55000.0,55000.0,35000.0,True,2024-03-11 11:14:36,2364
3860,3146,29176,56501.0,56501.0,0.0,True,2024-03-12 09:42:16.999000,2364
3861,3146,29180,56501.0,56501.0,0.0,True,2024-03-12 09:42:16.999000,2364
3862,3146,29256,56501.0,56501.0,0.0,True,2024-03-12 09:42:16.999000,2364
3863,3146,29260,56501.0,56501.0,0.0,True,2024-03-12 09:42:16.999000,2364
3864,3147,29191,30000.0,30000.0,0.0,True,2024-03-14 09:22:14,2364
3865,3147,29192,30000.0,30000.0,0.0,True,2024-03-14 09:26:11,2364
3866,3147,29274,30000.0,30000.0,0.0,True,2024-03-14 09:26:11,2364
3867,3147,29275,30000.0,30000.0,0.0,True,2024-03-14 09:26:11,2364
3868,3148,29177,30000.0,30000.0,0.0,True,2024-03-14 09:32:43,2364
3869,3148,29190,30000.0,30000.0,0.0,True,2024-03-14 09:32:43,2364
3870,3148,29257,30000.0,30000.0,0.0,True,2024-03-14 09:32:43,2364
3871,3148,29273,30000.0,30000.0,0.0,True,2024-03-14 09:32:43,2364
3872,3149,28290,35000.0,35000.0,0.0,True,2024-03-14 10:37:16,2364
3873,3149,29171,35000.0,35000.0,0.0,True,2024-03-14 10:37:16,2364
3874,3149,29375,35000.0,35000.0,0.0,True,2024-03-14 10:37:16,2364
3875,3149,29377,35000.0,35000.0,0.0,True,2024-03-14 10:37:16,2364
3876,3150,29263,35000.0,35000.0,0.0,True,2024-03-14 10:38:25.999000,2364
3877,3150,29264,35000.0,35000.0,0.0,True,2024-03-14 10:38:26.999000,2364
3878,3150,29381,35000.0,35000.0,0.0,True,2024-03-14 10:38:26.999000,2364
3879,3150,29382,35000.0,35000.0,0.0,True,2024-03-14 10:38:26.999000,2364
3880,3151,27737,22000.0,286000.0,0.0,True,2024-03-14 10:39:02.999000,2364
3881,3152,29186,35000.0,35000.0,0.0,True,2024-03-14 10:39:45,2364
3882,3152,29265,35000.0,35000.0,0.0,True,2024-03-14 10:39:45,2364
3883,3152,29269,35000.0,35000.0,0.0,True,2024-03-14 10:39:45,2364
3884,3152,29383,35000.0,35000.0,0.0,True,2024-03-14 10:39:45,2364
3885,3153,13649,80000.0,80000.0,75000.0,True,2024-03-14 11:02:32.999000,2364
3886,3153,13650,80000.0,80000.0,75000.0,True,2024-03-14 11:02:32.999000,2364
3887,3153,14080,80000.0,80000.0,75000.0,True,2024-03-14 11:02:32.999000,2364
3888,3153,14082,80000.0,80000.0,75000.0,True,2024-03-14 11:02:32.999000,2364
3889,3153,14108,80000.0,80000.0,75000.0,True,2024-03-14 11:02:32.999000,2364
3890,3153,14110,80000.0,80000.0,75000.0,True,2024-03-14 11:02:32.999000,2364
3891,3154,14081,22000.0,480260.0,218300.0,True,2024-03-14 11:07:04,2364
3892,3154,14109,22000.0,478500.0,217500.0,True,2024-03-14 11:07:04,2364
3893,3155,13647,46000.0,46000.0,30000.0,True,2024-03-14 11:09:06.999000,2364
3894,3156,28295,45000.0,149850.0,0.0,True,2024-03-14 14:11:34.999000,2364
3895,3156,28296,45000.0,45000.0,0.0,True,2024-03-14 14:11:34.999000,2364
3896,3156,29184,45000.0,142650.0,0.0,True,2024-03-14 14:11:34.999000,2364
3897,3156,29185,45000.0,52650.0,0.0,True,2024-03-14 14:11:34.999000,2364
3898,3156,29267,45000.0,146250.0,0.0,True,2024-03-14 14:11:34.999000,2364
3899,3156,29268,45000.0,59850.0,0.0,True,2024-03-14 14:11:34.999000,2364
3900,3157,28297,22000.0,968000.0,0.0,True,2024-03-14 14:14:06,2364
3901,3157,29385,22000.0,968000.0,0.0,True,2024-03-14 14:14:06,2364
3902,3158,28294,25000.0,25000.0,0.0,True,2024-03-15 08:23:22,2364
3903,3158,29386,25000.0,25000.0,0.0,True,2024-03-15 08:23:22,2364
3904,3159,29187,25000.0,25000.0,0.0,True,2024-03-15 08:26:10.999000,2364
3905,3159,29266,25000.0,25000.0,0.0,True,2024-03-15 08:26:10.999000,2364
3906,3159,29270,25000.0,25000.0,0.0,True,2024-03-15 08:26:10.999000,2364
3907,3159,29384,25000.0,25000.0,0.0,True,2024-03-15 08:26:10.999000,2364
3908,3160,29188,25000.0,25000.0,0.0,True,2024-03-15 08:27:04,2364
3909,3160,29193,25000.0,25000.0,0.0,True,2024-03-15 08:27:04,2364
3910,3160,29271,25000.0,25000.0,0.0,True,2024-03-15 08:27:04,2364
3911,3160,29276,25000.0,25000.0,0.0,True,2024-03-15 08:27:04,2364
3912,3161,28299,51923.5,51923.5,0.0,True,2024-03-15 08:30:02,2364
3913,3161,29189,51923.5,51923.5,0.0,True,2024-03-15 08:30:02,2364
3914,3161,29196,51923.5,51923.5,0.0,True,2024-03-15 08:30:02,2364
3915,3161,29272,51923.5,51923.5,0.0,True,2024-03-15 08:30:02,2364
3916,3162,28300,25000.0,25000.0,0.0,True,2024-03-15 12:10:31.999000,2364
3917,3162,29387,25000.0,25000.0,0.0,True,2024-03-15 12:10:31.999000,2364
3918,3162,29390,25000.0,25000.0,0.0,True,2024-03-15 12:10:31.999000,2364
3919,3163,29181,56501.0,56501.0,0.0,True,2024-03-18 09:22:08.999000,2364
3920,3163,29197,56501.0,56501.0,0.0,True,2024-03-18 09:22:08.999000,2364
3921,3163,29261,56501.0,56501.0,0.0,True,2024-03-18 09:22:08.999000,2364
3922,3163,29279,56501.0,56501.0,0.0,True,2024-03-18 09:22:08.999000,2364
3923,3164,29182,30000.0,30000.0,0.0,True,2024-03-18 09:24:34,2364
3924,3164,29198,30000.0,30000.0,0.0,True,2024-03-18 09:24:34,2364
3925,3164,29262,30000.0,30000.0,0.0,True,2024-03-18 09:24:34,2364
3926,3164,29283,30000.0,30000.0,0.0,True,2024-03-18 09:24:34,2364
3927,3165,29391,35000.0,35000.0,0.0,True,2024-03-18 14:32:30,2364
3928,3165,29393,35000.0,35000.0,0.0,True,2024-03-18 14:32:30,2364
3929,3166,11377,45000.0,45000.0,35000.0,True,2024-03-20 09:43:07,2364
3930,3166,11379,45000.0,45000.0,35000.0,True,2024-03-20 09:43:07,2364
3931,3167,11388,45000.0,45000.0,35000.0,True,2024-03-20 09:43:57,2364
3932,3167,11389,45000.0,45000.0,35000.0,True,2024-03-20 09:43:57,2364
3933,3168,11382,45000.0,45000.0,35000.0,True,2024-03-20 09:44:33.999000,2364
3934,3168,11385,45000.0,45000.0,35000.0,True,2024-03-20 09:44:33.999000,2364
3935,3170,27280,22000.0,258500.0,0.0,True,2024-03-20 09:46:27,2364
3936,3169,28298,35000.0,35000.0,0.0,True,2024-03-20 09:46:27,2364
3937,3169,29194,35000.0,35000.0,0.0,True,2024-03-20 09:46:27,2364
3938,3169,29277,35000.0,35000.0,0.0,True,2024-03-20 09:46:27,2364
3939,3169,29388,35000.0,35000.0,0.0,True,2024-03-20 09:46:27,2364
3940,3171,29278,35000.0,35000.0,0.0,True,2024-03-20 09:48:43.999000,2364
3941,3171,29280,35000.0,35000.0,0.0,True,2024-03-20 09:48:43.999000,2364
3942,3171,29389,35000.0,35000.0,0.0,True,2024-03-20 09:48:43.999000,2364
3943,3171,29392,35000.0,35000.0,0.0,True,2024-03-20 09:48:43.999000,2364
3944,3172,27738,22000.0,256740.0,0.0,True,2024-03-20 09:49:06.999000,2364
3945,3173,28851,35000.0,35000.0,0.0,True,2024-03-20 09:50:04,2364
3946,3173,29281,35000.0,35000.0,0.0,True,2024-03-20 09:50:04,2364
3947,3173,29394,35000.0,35000.0,0.0,True,2024-03-20 09:50:04,2364
3948,3173,29400,35000.0,35000.0,0.0,True,2024-03-20 09:50:04,2364
3949,3174,29396,35000.0,35000.0,0.0,True,2024-03-20 09:50:41,2364
3950,3174,29397,35000.0,35000.0,0.0,True,2024-03-20 09:50:41,2364
3951,3174,28853,35000.0,35000.0,0.0,True,2024-03-20 09:54:26.999000,2364
3952,3174,28855,35000.0,35000.0,0.0,True,2024-03-20 09:54:26.999000,2364
3953,3175,27281,22000.0,236500.0,0.0,True,2024-03-20 09:54:45.999000,2364
3954,3176,28854,35000.0,35000.0,0.0,True,2024-03-20 09:55:21,2364
3955,3176,28857,35000.0,35000.0,0.0,True,2024-03-20 09:55:21,2364
3956,3176,28901,35000.0,35000.0,0.0,True,2024-03-20 09:55:21,2364
3957,3176,29398,35000.0,35000.0,0.0,True,2024-03-20 09:55:21,2364
3958,3177,28852,25000.0,25000.0,0.0,True,2024-03-20 10:01:58.999000,2364
3959,3177,28856,25000.0,25000.0,0.0,True,2024-03-20 10:01:58.999000,2364
3960,3177,29395,25000.0,25000.0,0.0,True,2024-03-20 10:01:58.999000,2364
3961,3177,29399,25000.0,25000.0,0.0,True,2024-03-20 10:01:58.999000,2364
3962,3178,11390,500000.0,500000.0,325000.0,True,2024-03-20 10:14:28.999000,2364
3963,3178,11391,500000.0,500000.0,325000.0,True,2024-03-20 10:14:28.999000,2364
3964,3178,14424,500000.0,500000.0,325000.0,True,2024-03-20 10:14:28.999000,2364
3965,3178,14425,500000.0,500000.0,325000.0,True,2024-03-20 10:14:28.999000,2364
3966,3178,14474,500000.0,500000.05,325000.0,True,2024-03-20 10:14:28.999000,2364
3967,3178,14477,500000.0,500000.0,325000.0,True,2024-03-20 10:14:28.999000,2364
3968,3180,112339,35000.0,99050.0,95675.79,True,2024-03-20 17:00:11.999000,2364
3969,3180,112341,35000.0,43750.0,42224.75,True,2024-03-20 17:00:11.999000,2364
3970,3180,127326,35000.0,110950.0,107170.41,True,2024-03-20 17:00:11.999000,2364
3971,3180,127329,35000.0,43750.0,42224.75,True,2024-03-20 17:00:11.999000,2364
3972,3181,28858,56423.5,56423.5,0.0,True,2024-03-21 09:38:20.999000,2364
3973,3181,29195,56423.5,56423.5,0.0,True,2024-03-21 09:38:20.999000,2364
3974,3181,29282,56423.5,56423.5,0.0,True,2024-03-21 09:38:20.999000,2364
3975,3181,29284,56423.5,56423.5,0.0,True,2024-03-21 09:38:20.999000,2364
3976,3179,14423,50000.0,50000.0,25000.0,True,2024-03-21 10:43:40,2364
3977,3182,127823,0.0,0.0,13787.25,True,2024-03-22 13:50:45,2364
3978,3182,173969,0.0,0.0,15662.32,True,2024-03-22 13:50:45,2364
3979,3182,173996,0.0,0.0,13787.25,True,2024-03-22 13:50:45,2364
3980,3182,173997,0.0,0.0,15662.32,True,2024-03-22 13:50:45,2364
3981,3183,11374,45000.0,45000.0,35000.0,True,2024-03-23 10:05:55.999000,2364
3982,3183,14461,45000.0,45000.0,35000.0,True,2024-03-23 10:05:55.999000,2364
3983,3184,11378,45000.0,45000.0,35000.0,True,2024-03-23 10:07:01.999000,2364
3984,3184,11380,45000.0,45000.0,35000.0,True,2024-03-23 10:07:01.999000,2364
3985,3185,31495,55000.0,55000.0,35000.0,True,2024-03-23 10:08:28,2364
3986,3185,31551,55000.0,55000.0,35000.0,True,2024-03-23 10:08:28,2364
3987,3186,11386,100000.0,100000.0,100000.0,True,2024-03-23 10:13:34.999000,2364
3988,3187,27739,25000.0,25000.0,0.0,True,2024-03-25 08:53:44.999000,2364
3989,3187,28865,25000.0,25000.0,0.0,True,2024-03-25 08:53:44.999000,2364
3990,3187,29001,25000.0,25000.0,0.0,True,2024-03-25 08:53:44.999000,2364
3991,3187,29004,25000.0,25000.0,0.0,True,2024-03-25 08:53:44.999000,2364
3992,3188,29199,51892.5,51892.5,0.0,True,2024-03-25 09:06:37,2364
3993,3188,29200,51892.5,51892.5,0.0,True,2024-03-25 09:06:37,2364
3994,3189,84865,500000.0,500000.0,375000.0,True,2024-03-25 09:14:02,2364
3995,3189,84867,500000.0,500000.0,375000.0,True,2024-03-25 09:14:02,2364
3996,3189,84871,500000.0,500000.0,375000.0,True,2024-03-25 09:14:02,2364
3997,3189,84872,500000.0,500000.0,375000.0,True,2024-03-25 09:14:02,2364
3998,3190,88723,50000.0,50000.0,50000.0,True,2024-03-25 09:15:49,2364
3999,3191,11394,500000.0,500000.0,325000.0,True,2024-03-26 09:59:08.999000,2364
4000,3191,11395,500000.0,500000.0,325000.0,True,2024-03-26 09:59:08.999000,2364
4001,3191,14426,500000.0,500000.0,325000.0,True,2024-03-26 09:59:08.999000,2364
4002,3191,14427,500000.0,500000.0,325000.0,True,2024-03-26 09:59:08.999000,2364
4003,3191,14479,500000.0,500000.0,325000.0,True,2024-03-26 09:59:08.999000,2364
4004,3191,14480,500000.0,500000.0,325000.0,True,2024-03-26 09:59:08.999000,2364
4005,3192,11393,50000.0,50000.0,25000.0,True,2024-03-26 10:01:38,2364
4006,3193,28867,45000.0,135000.0,0.0,True,2024-03-27 08:57:17.999000,2364
4007,3193,28869,45000.0,56250.0,0.0,True,2024-03-27 08:57:17.999000,2364
4008,3193,28906,45000.0,90000.0,0.0,True,2024-03-27 08:57:17.999000,2364
